Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2012-06-04,53.417,53.408,53.96,53.367,"2,36M","0,03%"
2012-06-05,52.481,53.413,53.917,52.481,"2,53M","-1,75%"
2012-06-06,54.156,52.486,54.195,52.486,"3,54M","3,19%"
2012-06-08,54.43,54.15,54.432,53.685,"2,63M","0,51%"
2012-06-11,54.001,54.434,55.401,53.904,"2,74M","-0,79%"
2012-06-12,55.049,54.001,55.049,53.906,"3,89M","1,94%"
2012-06-13,55.651,55.041,55.989,54.523,"4,19M","1,09%"
2012-06-14,55.352,55.641,55.769,54.952,"3,30M","-0,54%"
2012-06-15,56.105,55.349,56.105,55.203,"3,90M","1,36%"
2012-06-18,56.195,56.066,56.579,55.486,"2,96M","0,16%"
2012-06-19,57.195,56.21,57.567,56.21,"3,66M","1,78%"
2012-06-20,57.167,57.196,57.611,56.529,"3,20M","-0,05%"
2012-06-21,55.505,57.162,57.218,55.505,"2,60M","-2,91%"
2012-06-22,55.44,55.518,56.019,55.083,"2,48M","-0,12%"
2012-06-25,53.805,55.406,55.406,53.694,"2,16M","-2,95%"
2012-06-26,53.837,53.806,54.193,53.398,"2,71M","0,06%"
2012-06-27,53.109,53.837,54.006,53.084,"3,83M","-1,35%"
2012-06-28,52.652,53.107,53.306,52.271,"3,53M","-0,86%"
2012-06-29,54.355,52.656,54.355,52.656,"3,74M","3,23%"
2012-07-02,54.693,54.355,54.754,53.961,"2,87M","0,62%"
2012-07-03,55.78,54.704,56.228,54.704,"4,06M","1,99%"
2012-07-04,56.077,55.78,56.322,55.485,"1,72M","0,53%"
2012-07-05,56.379,56.083,56.943,55.828,"3,13M","0,54%"
2012-07-06,55.394,56.376,56.376,54.967,"2,70M","-1,75%"
2012-07-10,53.706,55.392,55.588,53.668,"3,47M","-3,05%"
2012-07-11,53.569,53.708,54.135,53.233,"2,97M","-0,26%"
2012-07-12,53.421,53.564,53.616,52.489,"3,05M","-0,28%"
2012-07-13,54.331,53.422,54.428,53.42,"2,78M","1,70%"
2012-07-16,53.402,54.316,54.418,53.216,"2,82M","-1,71%"
2012-07-17,53.909,53.403,54.037,53.118,"2,52M","0,95%"
2012-07-18,54.583,53.909,54.588,53.551,"2,30M","1,25%"
2012-07-19,55.347,54.588,55.491,54.588,"2,88M","1,40%"
2012-07-20,54.195,55.337,55.337,54.138,"2,86M","-2,08%"
2012-07-23,53.034,54.183,54.183,52.213,"2,81M","-2,14%"
2012-07-24,52.639,53.038,53.416,52.399,"2,76M","-0,74%"
2012-07-25,52.608,52.658,53.233,52.346,"2,22M","-0,06%"
2012-07-26,54.003,52.638,54.126,52.638,"3,02M","2,65%"
2012-07-27,56.553,54.024,57.046,54.024,"4,67M","4,72%"
2012-07-30,57.241,56.551,57.241,56.09,"2,97M","1,22%"
2012-07-31,56.097,57.243,57.466,56.097,"692,08K","-2,00%"
2012-08-01,56.292,56.091,56.735,55.425,"1,32M","0,35%"
2012-08-02,55.52,56.289,56.289,55.239,"2,84M","-1,37%"
2012-08-03,57.255,55.524,57.399,55.524,"3,58M","3,13%"
2012-08-06,58.345,57.255,58.996,56.893,"3,61M","1,90%"
2012-08-07,57.726,58.343,59.316,57.679,"3,45M","-1,06%"
2012-08-08,58.951,57.723,58.964,57.603,"3,23M","2,12%"
2012-08-09,58.797,58.95,59.202,58.115,"2,86M","-0,26%"
2012-08-10,59.281,58.774,59.365,58.128,"3,08M","0,82%"
2012-08-13,59.123,59.281,59.543,58.601,"2,54M","-0,27%"
2012-08-14,58.083,59.123,59.605,57.904,"3,53M","-1,76%"
2012-08-15,58.189,58.083,58.375,57.63,"4,58M","0,18%"
2012-08-16,59.446,58.19,59.544,58.19,"3,48M","2,16%"
2012-08-17,59.082,59.443,59.822,58.944,"2,95M","-0,61%"
2012-08-20,59.283,59.083,59.462,58.629,"3,00M","0,34%"
2012-08-21,58.918,59.298,60.209,58.684,"3,93M","-0,62%"
2012-08-22,59.381,58.918,59.585,58.443,"3,71M","0,79%"
2012-08-23,58.512,59.382,59.382,58.145,"3,34M","-1,46%"
2012-08-24,58.426,58.511,58.75,57.833,"3,21M","-0,15%"
2012-08-27,58.111,58.424,58.462,57.853,"2,34M","-0,54%"
2012-08-28,58.406,58.109,58.745,57.976,"2,73M","0,51%"
2012-08-29,57.369,58.414,58.553,57.061,"4,11M","-1,78%"
2012-08-30,57.256,57.366,57.508,56.901,"3,13M","-0,20%"
2012-08-31,57.061,57.257,57.835,56.719,"5,75M","-0,34%"
2012-09-03,57.281,57.065,57.457,56.954,"2,32M","0,39%"
2012-09-04,56.234,57.272,57.272,56.202,"3,24M","-1,83%"
2012-09-05,56.864,56.236,56.904,56.236,"3,31M","1,12%"
2012-09-06,58.321,56.868,58.328,56.868,"3,62M","2,56%"
2012-09-10,58.404,58.325,59.421,58.325,"3,51M","0,14%"
2012-09-11,59.423,58.405,59.515,58.404,"3,85M","1,74%"
2012-09-12,59.922,59.429,60.136,59.205,"4,85M","0,84%"
2012-09-13,61.958,59.921,62.117,59.629,"5,97M","3,40%"
2012-09-14,62.105,61.955,63.428,61.823,"5,82M","0,24%"
2012-09-17,61.806,62.106,62.692,61.552,"3,90M","-0,48%"
2012-09-18,61.804,61.806,62.132,61.447,"3,20M","0,00%"
2012-09-19,61.652,61.806,62.514,61.519,"3,39M","-0,25%"
2012-09-20,61.688,61.652,61.908,60.961,"2,92M","0,06%"
2012-09-21,61.32,61.695,62.223,61.3,"2,99M","-0,60%"
2012-09-24,61.91,61.319,61.932,61.075,"3,33M","0,96%"
2012-09-25,60.501,61.913,61.947,60.357,"3,87M","-2,28%"
2012-09-26,60.478,60.506,60.506,59.725,"3,14M","-0,04%"
2012-09-27,60.24,60.483,60.889,59.876,"3,81M","-0,39%"
2012-09-28,59.176,60.24,60.24,58.864,"3,69M","-1,77%"
2012-10-01,59.571,59.171,60.216,59.171,"2,76M","0,67%"
2012-10-02,59.222,59.575,60.091,59.028,"3,20M","-0,59%"
2012-10-03,58.627,59.222,59.483,58.542,"3,20M","-1,00%"
2012-10-04,58.458,58.627,59.002,58.105,"3,37M","-0,29%"
2012-10-05,58.572,58.46,59.441,58.414,"3,24M","0,20%"
2012-10-08,59.317,58.572,59.318,58.17,"2,60M","1,27%"
2012-10-09,58.939,59.319,59.697,58.616,"3,15M","-0,64%"
2012-10-10,58.456,58.944,59.32,58.341,"2,78M","-0,82%"
2012-10-11,59.162,58.46,59.36,58.46,"2,82M","1,21%"
2012-10-15,59.602,59.164,59.758,58.79,"3,12M","0,74%"
2012-10-16,59.744,59.602,60.412,59.484,"3,25M","0,24%"
2012-10-17,60.087,59.742,60.398,59.683,"4,21M","0,57%"
2012-10-18,59.734,60.087,60.087,59.322,"3,32M","-0,59%"
2012-10-19,58.922,59.701,59.846,58.782,"3,00M","-1,36%"
2012-10-22,58.7,58.925,59.205,58.541,"2,80M","-0,38%"
2012-10-23,57.69,58.679,58.679,57.388,"3,40M","-1,72%"
2012-10-24,57.161,57.686,57.986,57.159,"2,93M","-0,92%"
2012-10-25,57.837,57.161,58.274,57.161,"3,15M","1,18%"
2012-10-26,57.277,57.833,57.833,57.061,"3,00M","-0,97%"
2012-10-29,57.177,57.267,57.267,56.581,"1,71M","-0,17%"
2012-10-30,57.684,57.178,57.764,57.178,"1,61M","0,89%"
2012-10-31,57.068,57.682,57.935,56.929,"2,79M","-1,07%"
2012-11-01,58.383,57.065,58.383,56.96,"2,98M","2,30%"
2012-11-05,58.21,58.374,58.374,57.551,"2,62M","-0,30%"
2012-11-06,59.459,58.22,59.561,58.174,"3,47M","2,15%"
2012-11-07,58.517,59.46,59.46,58.274,"3,08M","-1,58%"
2012-11-08,57.524,58.523,59.008,57.42,"3,20M","-1,70%"
2012-11-09,57.358,57.517,58.109,56.862,"4,25M","-0,29%"
2012-11-12,57.064,57.358,57.712,56.988,"2,07M","-0,51%"
2012-11-13,57.486,57.049,57.529,56.593,"3,36M","0,74%"
2012-11-14,56.279,57.472,57.472,56.038,"3,61M","-2,10%"
2012-11-16,55.402,56.277,56.277,55.126,"3,47M","-1,56%"
2012-11-19,56.451,55.387,56.666,55.387,"2,78M","1,89%"
2012-11-21,56.242,56.453,56.789,55.946,"3,59M","-0,37%"
2012-11-22,56.437,56.245,56.643,56.242,"2,15M","0,35%"
2012-11-23,57.574,56.439,57.574,56.248,"3,18M","2,01%"
2012-11-26,56.737,57.571,57.572,56.502,"2,75M","-1,45%"
2012-11-27,56.248,56.737,57.42,56.248,"3,55M","-0,86%"
2012-11-28,56.539,56.206,56.591,55.686,"3,47M","0,52%"
2012-11-29,57.853,56.562,57.853,56.562,"3,40M","2,32%"
2012-11-30,57.475,57.845,58.031,56.704,"5,05M","-0,65%"
2012-12-03,58.202,57.479,58.332,57.479,"3,49M","1,26%"
2012-12-04,57.563,58.212,58.52,57.547,"3,94M","-1,10%"
2012-12-05,57.679,57.597,58.127,57.231,"3,58M","0,20%"
2012-12-06,57.656,57.685,57.86,57.129,"3,20M","-0,04%"
2012-12-07,58.487,57.656,58.594,57.636,"3,04M","1,44%"
2012-12-10,59.248,58.468,59.248,58.091,"3,06M","1,30%"
2012-12-11,59.623,59.257,59.747,58.951,"3,99M","0,63%"
2012-12-12,59.474,59.626,59.859,59.291,"4,75M","-0,25%"
2012-12-13,59.317,59.459,59.969,59.154,"3,57M","-0,26%"
2012-12-14,59.605,59.32,59.824,59.273,"3,41M","0,49%"
2012-12-17,59.567,59.604,59.914,59.323,"3,11M","-0,06%"
2012-12-18,60.461,59.568,60.539,59.565,"4,36M","1,50%"
2012-12-19,60.998,60.461,61.212,60.396,"4,43M","0,89%"
2012-12-20,61.276,60.992,61.276,60.622,"3,08M","0,46%"
2012-12-21,61.007,61.271,61.271,60.221,"3,16M","-0,44%"
2012-12-26,60.96,61.003,61.322,60.861,"2,60M","-0,08%"
2012-12-27,60.416,60.964,61.191,60.233,"2,85M","-0,89%"
2012-12-28,60.952,60.416,61.066,60.416,"2,63M","0,89%"
2013-01-02,62.55,60.99,62.887,60.99,"3,74M","2,62%"
2013-01-03,63.312,62.555,63.473,62.341,"3,36M","1,22%"
2013-01-04,62.523,63.314,63.314,62.415,"6,23M","-1,25%"
2013-01-07,61.933,62.523,62.699,61.639,"3,99M","-0,94%"
2013-01-08,61.128,61.933,62.265,61.081,"3,84M","-1,30%"
2013-01-09,61.579,61.129,61.812,61.103,"3,24M","0,74%"
2013-01-10,61.678,61.578,61.947,61.156,"4,10M","0,16%"
2013-01-11,61.497,61.662,61.683,61.198,"3,16M","-0,29%"
2013-01-14,62.081,61.511,62.285,61.511,"3,48M","0,95%"
2013-01-15,61.728,62.079,62.151,61.695,"3,82M","-0,57%"
2013-01-16,61.787,61.726,61.787,61.241,"2,79M","0,10%"
2013-01-17,62.194,61.806,62.309,61.683,"3,38M","0,66%"
2013-01-18,61.956,62.197,62.395,61.822,"3,50M","-0,38%"
2013-01-21,61.9,61.962,62.052,61.804,"2,14M","-0,09%"
2013-01-22,61.692,61.904,61.995,61.534,"3,47M","-0,34%"
2013-01-23,61.966,61.692,61.969,61.543,"3,21M","0,44%"
2013-01-24,61.17,61.966,62.249,60.838,"3,61M","-1,28%"
2013-01-28,60.027,61.178,61.313,59.921,"3,43M","-1,87%"
2013-01-29,60.406,60.027,60.428,59.758,"3,19M","0,63%"
2013-01-30,59.337,60.405,60.405,59.305,"4,66M","-1,77%"
2013-01-31,59.761,59.344,59.771,59.114,"4,75M","0,71%"
2013-02-01,60.351,59.764,60.496,59.742,"3,41M","0,99%"
2013-02-04,59.576,60.35,60.35,59.256,"3,35M","-1,28%"
2013-02-05,59.445,59.576,59.974,59.132,"4,43M","-0,22%"
2013-02-06,58.951,59.442,59.582,58.588,"4,41M","-0,83%"
2013-02-07,58.372,58.936,59.435,58.116,"4,07M","-0,98%"
2013-02-08,58.498,58.374,58.638,58.025,"3,15M","0,22%"
2013-02-13,58.406,58.494,58.754,58.252,"2,80M","-0,16%"
2013-02-14,58.077,58.406,58.406,57.751,"2,39M","-0,56%"
2013-02-15,57.903,58.076,58.352,57.802,"3,44M","-0,30%"
2013-02-18,57.614,57.906,57.929,57.42,"2,70M","-0,50%"
2013-02-19,57.314,57.619,58.061,57.234,"3,92M","-0,52%"
2013-02-20,56.178,57.312,57.569,56.034,"4,95M","-1,98%"
2013-02-21,56.155,56.153,56.227,55.43,"4,92M","-0,04%"
2013-02-22,56.697,56.159,56.742,56.107,"5,11M","0,97%"
2013-02-25,56.618,56.698,57.157,56.419,"3,97M","-0,14%"
2013-02-26,56.949,56.616,57.007,56.047,"4,51M","0,58%"
2013-02-27,57.274,56.948,57.402,56.684,"5,03M","0,57%"
2013-02-28,57.424,57.273,57.798,56.925,"4,44M","0,26%"
2013-03-01,56.884,57.422,57.422,56.526,"3,89M","-0,94%"
2013-03-04,56.499,56.878,56.878,56.067,"4,03M","-0,68%"
2013-03-05,55.951,56.508,57.227,55.951,"4,26M","-0,97%"
2013-03-06,57.94,55.953,58.15,55.953,"5,81M","3,55%"
2013-03-07,58.847,57.94,59.472,57.94,"6,34M","1,57%"
2013-03-08,58.433,58.842,59.031,58.129,"4,13M","-0,70%"
2013-03-11,58.545,58.44,58.547,57.8,"4,13M","0,19%"
2013-03-12,58.209,58.542,58.709,58.113,"3,81M","-0,57%"
2013-03-13,57.386,58.204,58.411,57.286,"4,54M","-1,41%"
2013-03-14,57.281,57.386,57.85,56.722,"4,58M","-0,18%"
2013-03-15,56.869,57.275,57.532,56.805,"5,18M","-0,72%"
2013-03-18,56.973,56.869,57.152,56.139,"3,74M","0,18%"
2013-03-19,56.361,56.973,57.038,56.1,"3,83M","-1,07%"
2013-03-20,56.03,56.361,56.396,55.831,"4,18M","-0,59%"
2013-03-21,55.577,56.025,56.044,55.382,"4,37M","-0,81%"
2013-03-22,55.243,55.577,55.893,55.098,"3,74M","-0,60%"
2013-03-25,54.873,55.25,55.45,54.648,"3,85M","-0,67%"
2013-03-26,55.671,54.879,55.763,54.879,"3,76M","1,45%"
2013-03-27,56.034,55.677,56.178,55.13,"4,05M","0,65%"
2013-03-28,56.352,56.035,56.374,55.874,"4,37M","0,57%"
2013-04-01,55.902,56.348,56.348,55.897,"2,76M","-0,80%"
2013-04-02,54.889,55.901,56.257,54.809,"3,59M","-1,81%"
2013-04-03,55.563,54.888,55.574,54.74,"4,48M","1,23%"
2013-04-04,54.648,55.563,55.579,54.432,"4,57M","-1,65%"
2013-04-05,55.051,54.646,55.227,53.794,"5,97M","0,74%"
2013-04-08,55.092,55.049,55.136,54.333,"5,50M","0,07%"
2013-04-09,55.912,55.101,56.305,55.101,"5,19M","1,49%"
2013-04-10,56.187,55.913,56.976,55.913,"5,39M","0,49%"
2013-04-11,55.401,56.19,56.284,55.174,"3,84M","-1,40%"
2013-04-12,54.963,55.398,55.531,54.458,"4,81M","-0,79%"
2013-04-15,52.95,54.952,54.952,52.95,"4,71M","-3,66%"
2013-04-16,53.991,52.953,54.095,52.953,"4,35M","1,97%"
2013-04-17,52.882,53.984,53.984,52.54,"7,41M","-2,05%"
2013-04-18,53.166,52.887,53.474,52.392,"4,55M","0,54%"
2013-04-19,53.929,53.169,54.018,53.169,"3,73M","1,44%"
2013-04-22,54.298,53.926,54.298,53.42,"4,17M","0,68%"
2013-04-23,54.885,54.301,55.282,54.165,"5,37M","1,08%"
2013-04-24,54.984,54.875,55.546,54.723,"3,95M","0,18%"
2013-04-25,54.963,54.989,55.544,54.792,"4,35M","-0,04%"
2013-04-26,54.252,54.963,55.034,54.147,"4,66M","-1,29%"
2013-04-29,54.887,54.254,55.336,54.254,"5,93M","1,17%"
2013-04-30,55.91,54.888,55.91,54.585,"7,14M","1,86%"
2013-05-02,55.322,55.919,55.919,55.104,"5,44M","-1,05%"
2013-05-03,55.488,55.33,56.366,55.33,"8,86M","0,30%"
2013-05-06,55.43,55.488,55.542,54.652,"6,45M","-0,10%"
2013-05-07,56.275,55.429,56.45,55.207,"6,24M","1,52%"
2013-05-08,55.805,56.281,56.814,55.805,"6,52M","-0,84%"
2013-05-09,55.448,55.805,56.072,54.905,"4,80M","-0,64%"
2013-05-10,55.108,55.446,55.446,54.832,"5,32M","-0,61%"
2013-05-13,54.448,55.106,55.106,54.389,"3,96M","-1,20%"
2013-05-14,54.667,54.442,55.03,54.327,"5,09M","0,40%"
2013-05-15,54.936,54.668,55.216,54.488,"4,90M","0,49%"
2013-05-16,54.773,54.943,55.539,54.592,"5,08M","-0,30%"
2013-05-17,55.164,54.78,55.489,54.78,"4,07M","0,71%"
2013-05-20,55.701,55.162,55.705,54.63,"4,16M","0,97%"
2013-05-21,56.265,55.699,56.265,55.379,"3,90M","1,01%"
2013-05-22,56.429,56.269,57.099,56.037,"4,87M","0,29%"
2013-05-23,56.35,56.423,56.423,55.379,"4,07M","-0,14%"
2013-05-24,56.406,56.35,56.506,55.901,"4,85M","0,10%"
2013-05-27,56.396,56.415,56.562,56.353,"2,05M","-0,02%"
2013-05-28,56.036,56.399,56.979,56.009,"4,18M","-0,64%"
2013-05-29,54.635,56.032,56.032,54.635,"5,00M","-2,50%"
2013-05-31,53.506,54.633,54.776,52.942,"8,79M","-2,07%"
2013-06-03,53.944,53.512,53.993,53.143,"4,34M","0,82%"
2013-06-04,54.018,53.944,54.289,53.498,"4,31M","0,14%"
2013-06-05,52.799,54.019,54.207,52.774,"4,63M","-2,26%"
2013-06-06,52.885,52.813,52.937,52.244,"4,09M","0,16%"
2013-06-07,51.619,52.877,52.877,51.428,"5,64M","-2,39%"
2013-06-10,51.317,51.619,51.836,51.16,"4,69M","-0,59%"
2013-06-11,49.77,51.314,51.314,49.708,"5,56M","-3,01%"
2013-06-12,49.181,49.777,50.38,48.746,"7,78M","-1,18%"
2013-06-13,50.415,49.758,50.444,48.968,"6,23M","2,51%"
2013-06-14,49.332,50.415,50.656,49.33,"5,83M","-2,15%"
2013-06-17,49.089,49.337,50.123,49.074,"5,32M","-0,49%"
2013-06-18,49.465,49.089,49.55,48.414,"5,98M","0,77%"
2013-06-19,47.893,49.457,49.698,47.838,"6,58M","-3,18%"
2013-06-20,48.214,47.884,48.214,45.93,"8,79M","0,67%"
2013-06-21,47.056,48.209,48.209,46.918,"6,42M","-2,40%"
2013-06-24,45.965,47.039,47.039,45.406,"6,30M","-2,32%"
2013-06-25,46.893,45.967,47.119,45.967,"4,77M","2,02%"
2013-06-26,47.172,46.903,47.725,46.903,"5,64M","0,59%"
2013-06-27,47.609,47.135,48.053,47.135,"5,57M","0,93%"
2013-06-28,47.457,47.609,47.639,47.059,"5,75M","-0,32%"
2013-07-01,47.23,47.458,47.674,46.676,"6,66M","-0,48%"
2013-07-02,45.229,47.222,47.222,44.819,"8,12M","-4,24%"
2013-07-03,45.044,45.227,45.827,44.552,"7,00M","-0,41%"
2013-07-04,45.763,45.046,46.097,45.046,"5,10M","1,60%"
2013-07-05,45.21,45.757,45.757,44.107,"6,99M","-1,21%"
2013-07-08,45.076,45.211,45.74,44.839,"4,66M","-0,30%"
2013-07-10,45.483,45.142,45.955,45.142,"4,87M","0,90%"
2013-07-11,46.626,45.494,46.719,45.494,"5,59M","2,51%"
2013-07-12,45.533,46.624,46.624,45.529,"5,36M","-2,34%"
2013-07-15,46.739,45.533,46.84,45.533,"4,84M","2,65%"
2013-07-16,46.869,46.749,47.33,46.417,"4,78M","0,28%"
2013-07-17,47.407,46.869,47.71,46.869,"5,18M","1,15%"
2013-07-18,47.657,47.404,48.057,47.093,"4,29M","0,53%"
2013-07-19,47.4,47.65,47.65,47.163,"3,47M","-0,54%"
2013-07-22,48.574,47.407,48.879,47.407,"4,13M","2,48%"
2013-07-23,48.82,48.579,49.379,48.579,"4,58M","0,51%"
2013-07-24,48.374,48.816,48.888,47.999,"5,01M","-0,91%"
2013-07-25,49.067,48.372,49.123,48.007,"4,94M","1,43%"
2013-07-26,49.422,49.068,49.422,48.633,"4,00M","0,72%"
2013-07-29,49.212,49.414,49.461,48.975,"3,29M","-0,42%"
2013-07-30,48.562,49.22,49.669,48.56,"5,51M","-1,32%"
2013-07-31,48.234,48.558,48.824,48.14,"4,94M","-0,68%"
2013-08-01,49.141,48.235,49.281,48.235,"4,69M","1,88%"
2013-08-02,48.474,49.141,49.55,48.448,"4,49M","-1,36%"
2013-08-05,48.436,48.477,48.707,48.264,"3,74M","-0,08%"
2013-08-06,47.422,48.436,48.522,47.225,"5,27M","-2,09%"
2013-08-07,47.447,47.422,47.665,47.164,"4,46M","0,05%"
2013-08-08,48.929,47.453,49.23,47.453,"5,22M","3,12%"
2013-08-09,49.875,48.949,50.0,48.836,"6,32M","1,93%"
2013-08-12,50.299,49.878,51.38,49.878,"7,04M","0,85%"
2013-08-13,50.601,50.299,50.734,50.04,"6,51M","0,60%"
2013-08-14,50.896,50.594,51.364,50.414,"11,27M","0,58%"
2013-08-15,50.908,50.88,51.453,50.05,"8,36M","0,02%"
2013-08-16,51.539,50.906,51.555,50.8,"7,40M","1,24%"
2013-08-19,51.574,51.54,52.089,51.115,"6,39M","0,07%"
2013-08-20,50.507,51.561,51.561,50.499,"5,83M","-2,07%"
2013-08-21,50.405,50.501,51.171,50.055,"5,99M","-0,20%"
2013-08-22,51.398,50.408,51.458,50.408,"5,57M","1,97%"
2013-08-23,52.197,51.401,52.197,51.166,"5,89M","1,55%"
2013-08-26,51.429,52.2,52.398,51.429,"4,28M","-1,47%"
2013-08-27,50.092,51.425,51.425,50.018,"5,72M","-2,60%"
2013-08-28,49.867,50.092,50.591,49.53,"8,50M","-0,45%"
2013-08-29,49.922,49.867,50.558,49.845,"7,99M","0,11%"
2013-08-30,50.012,49.932,50.48,49.649,"14,23M","0,18%"
2013-09-02,51.835,50.012,51.976,50.012,"9,67M","3,65%"
2013-09-03,51.626,51.833,52.289,51.422,"6,89M","-0,40%"
2013-09-04,51.716,51.621,51.83,51.108,"5,04M","0,17%"
2013-09-05,52.352,51.715,52.498,51.256,"6,19M","1,23%"
2013-09-06,53.749,52.354,54.125,52.354,"10,52M","2,67%"
2013-09-09,54.252,53.752,54.531,53.257,"7,78M","0,94%"
2013-09-10,53.979,54.252,54.74,53.769,"6,83M","-0,50%"
2013-09-11,53.57,53.982,54.304,53.307,"6,82M","-0,76%"
2013-09-12,53.307,53.57,53.839,52.945,"6,09M","-0,49%"
2013-09-13,53.798,53.311,53.859,52.917,"4,94M","0,92%"
2013-09-16,53.822,53.799,54.463,53.559,"4,77M","0,04%"
2013-09-17,54.271,53.823,54.271,53.576,"4,25M","0,83%"
2013-09-18,55.703,54.272,55.827,53.982,"7,54M","2,64%"
2013-09-19,55.096,55.703,55.9,54.966,"5,13M","-1,09%"
2013-09-20,54.11,55.095,55.243,54.019,"4,42M","-1,79%"
2013-09-23,54.602,54.11,54.683,54.027,"3,92M","0,91%"
2013-09-24,54.431,54.6,54.818,54.164,"4,30M","-0,31%"
2013-09-25,54.261,54.425,54.612,53.968,"3,90M","-0,31%"
2013-09-26,53.783,54.263,54.344,53.429,"6,27M","-0,88%"
2013-09-27,53.739,53.781,54.131,53.611,"4,22M","-0,08%"
2013-09-30,52.338,53.737,53.737,52.291,"6,50M","-2,61%"
2013-10-01,53.179,52.337,53.179,52.093,"5,04M","1,61%"
2013-10-02,53.1,53.176,53.474,52.871,"4,14M","-0,15%"
2013-10-03,52.49,53.101,53.429,52.296,"3,99M","-1,15%"
2013-10-04,52.849,52.489,52.872,52.113,"4,30M","0,68%"
2013-10-07,52.417,52.841,52.912,52.274,"3,47M","-0,82%"
2013-10-08,52.312,52.413,52.556,51.87,"4,00M","-0,20%"
2013-10-09,52.548,52.313,52.836,51.955,"4,21M","0,45%"
2013-10-10,52.997,52.55,53.133,52.512,"4,14M","0,85%"
2013-10-11,53.15,53.0,53.301,52.739,"3,05M","0,29%"
2013-10-14,54.171,53.15,54.197,52.833,"4,09M","1,92%"
2013-10-15,54.981,54.176,55.19,54.053,"8,58M","1,50%"
2013-10-16,55.973,54.983,56.747,54.902,"12,96M","1,80%"
2013-10-17,55.358,55.966,56.168,55.146,"7,21M","-1,10%"
2013-10-18,55.378,55.36,56.052,55.004,"5,98M","0,04%"
2013-10-21,56.077,55.38,56.109,55.257,"4,66M","1,26%"
2013-10-22,56.46,56.074,56.72,55.898,"4,61M","0,68%"
2013-10-23,55.44,56.459,56.459,55.38,"4,02M","-1,81%"
2013-10-24,54.877,55.44,55.864,54.443,"5,65M","-1,02%"
2013-10-25,54.154,54.863,54.911,54.141,"4,94M","-1,32%"
2013-10-28,55.073,54.156,55.076,54.07,"5,80M","1,70%"
2013-10-29,54.539,55.076,55.267,54.224,"6,14M","-0,97%"
2013-10-30,54.173,54.541,54.764,53.917,"6,04M","-0,67%"
2013-10-31,54.256,54.174,54.466,53.602,"12,95M","0,15%"
2013-11-01,54.013,54.255,54.387,53.753,"4,09M","-0,45%"
2013-11-04,54.437,54.014,54.531,54.008,"2,73M","0,78%"
2013-11-05,53.832,54.436,54.539,53.731,"3,33M","-1,11%"
2013-11-06,53.385,53.84,53.857,53.073,"4,26M","-0,83%"
2013-11-07,52.741,53.39,53.891,52.558,"4,87M","-1,21%"
2013-11-08,52.249,52.739,52.868,51.735,"4,11M","-0,93%"
2013-11-11,52.624,52.247,52.646,52.072,"2,32M","0,72%"
2013-11-12,51.804,52.624,52.811,51.636,"3,85M","-1,56%"
2013-11-13,52.23,51.804,52.271,51.29,"3,42M","0,82%"
2013-11-14,53.452,52.233,53.566,52.233,"3,61M","2,34%"
2013-11-18,54.307,53.452,54.317,53.452,"3,32M","1,60%"
2013-11-19,53.033,54.304,54.304,52.831,"3,65M","-2,35%"
2013-11-21,52.688,53.027,53.027,52.19,"3,62M","-0,65%"
2013-11-22,52.801,52.686,53.221,52.096,"3,47M","0,21%"
2013-11-25,52.264,52.807,52.995,52.116,"3,08M","-1,02%"
2013-11-26,51.447,52.259,52.41,51.433,"3,73M","-1,56%"
2013-11-27,51.861,51.448,52.113,51.448,"3,11M","0,80%"
2013-11-28,51.847,51.862,52.458,51.697,"2,42M","-0,03%"
2013-11-29,52.482,51.847,52.482,51.847,"2,63M","1,22%"
2013-12-02,51.245,52.479,52.479,51.245,"3,79M","-2,36%"
2013-12-03,50.349,51.24,51.257,50.224,"3,68M","-1,75%"
2013-12-04,50.216,50.359,50.744,50.114,"3,64M","-0,26%"
2013-12-05,50.788,50.22,51.124,50.22,"3,67M","1,14%"
2013-12-06,50.944,50.788,51.365,50.61,"3,35M","0,31%"
2013-12-09,51.165,50.942,51.298,50.832,"2,28M","0,43%"
2013-12-10,50.993,51.167,51.334,50.956,"2,13M","-0,34%"
2013-12-11,50.068,50.991,51.039,50.068,"3,08M","-1,81%"
2013-12-12,50.122,50.077,50.331,49.842,"3,05M","0,11%"
2013-12-13,50.051,50.133,50.519,50.006,"2,88M","-0,14%"
2013-12-16,50.28,50.049,50.611,50.049,"2,80M","0,46%"
2013-12-17,50.09,50.279,50.563,50.049,"2,68M","-0,38%"
2013-12-18,50.563,50.11,50.869,50.11,"4,53M","0,94%"
2013-12-19,51.633,50.578,51.633,50.578,"2,96M","2,12%"
2013-12-20,51.186,51.62,51.641,51.025,"3,72M","-0,87%"
2013-12-23,51.356,51.188,51.605,51.188,"2,31M","0,33%"
2013-12-26,51.221,51.358,51.61,51.185,"1,81M","-0,26%"
2013-12-27,51.267,51.239,51.395,51.207,"2,00M","0,09%"
2013-12-30,51.507,51.274,51.996,51.274,"2,05M","0,47%"
2014-01-02,50.341,51.522,51.656,50.246,"3,48M","-2,26%"
2014-01-03,50.981,50.348,50.981,50.269,"7,36M","1,27%"
2014-01-06,50.974,50.98,51.002,50.451,"3,73M","-0,01%"
2014-01-07,50.43,50.982,51.478,50.429,"3,34M","-1,07%"
